junction_name,primary_direction,primary_speed_limit,primary_avg_speed,secondary_direction,secondary_speed_limit,secondary_avg_speed,record_time,record_date,day_of_week
J10,NB,70,0.0,SB,70,50.02,0 days 01:30:03,2024-09-14,Saturday
J14,NB,70,61.48,SB,70,56.03,0 days 01:30:03,2024-09-14,Saturday
J19,NB,70,58.08,SB,70,60.4,0 days 01:30:03,2024-09-14,Saturday
J21,NB,70,55.45,SB,70,51.92,0 days 01:30:03,2024-09-14,Saturday
J24,NB,70,49.71,SB,70,50.95,0 days 01:30:03,2024-09-14,Saturday
J28,NB,70,52.74,SB,70,50.82,0 days 01:30:03,2024-09-14,Saturday
J32,NB,70,47.98,SB,70,54.91,0 days 01:30:03,2024-09-14,Saturday
J34,NB,70,49.57,SB,70,48.93,0 days 01:30:03,2024-09-14,Saturday
J39,NB,70,61.52,SB,70,65.39,0 days 01:30:03,2024-09-14,Saturday
J43|44,NB,70,50.32,SB,70,50.47,0 days 01:30:03,2024-09-14,Saturday
J2,NB,70,65.31,SB,70,68.83,0 days 02:00:03,2024-09-14,Saturday
J6A,NB,70,63.95,SB,70,55.92,0 days 02:00:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,49.94,0 days 02:00:03,2024-09-14,Saturday
J14,NB,70,68.14,SB,70,57.89,0 days 02:00:03,2024-09-14,Saturday
J19,NB,70,56.76,SB,70,52.2,0 days 02:00:03,2024-09-14,Saturday
J21,NB,70,50.67,SB,70,54.29,0 days 02:00:03,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,49.52,0 days 02:00:03,2024-09-14,Saturday
J28,NB,70,49.75,SB,70,49.7,0 days 02:00:03,2024-09-14,Saturday
J32,NB,70,49.5,SB,70,53.78,0 days 02:00:03,2024-09-14,Saturday
J34,NB,70,51.16,SB,70,48.93,0 days 02:00:03,2024-09-14,Saturday
J39,NB,70,67.23,SB,70,63.56,0 days 02:00:03,2024-09-14,Saturday
J43|44,NB,70,50.35,SB,70,49.36,0 days 02:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,55.53,0 days 02:30:03,2024-09-14,Saturday
J6A,NB,70,64.57,SB,70,57.17,0 days 02:30:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,51.02,0 days 02:30:03,2024-09-14,Saturday
J14,NB,70,63.98,SB,70,56.64,0 days 02:30:03,2024-09-14,Saturday
J19,NB,70,63.71,SB,70,61.21,0 days 02:30:03,2024-09-14,Saturday
J21,NB,70,54.29,SB,70,51.92,0 days 02:30:03,2024-09-14,Saturday
J24,NB,70,44.12,SB,70,50.02,0 days 02:30:03,2024-09-14,Saturday
J28,NB,70,48.5,SB,70,49.3,0 days 02:30:03,2024-09-14,Saturday
J32,NB,70,49.23,SB,70,54.35,0 days 02:30:03,2024-09-14,Saturday
J34,NB,70,50.19,SB,70,49.32,0 days 02:30:03,2024-09-14,Saturday
J39,NB,70,67.85,SB,70,64.0,0 days 02:30:03,2024-09-14,Saturday
J43|44,NB,70,50.71,SB,70,46.2,0 days 02:30:03,2024-09-14,Saturday
J2,NB,70,67.01,SB,70,67.36,0 days 03:00:03,2024-09-14,Saturday
J6A,NB,70,62.89,SB,70,55.3,0 days 03:00:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,48.84,0 days 03:00:03,2024-09-14,Saturday
J14,NB,70,52.92,SB,70,59.23,0 days 03:00:03,2024-09-14,Saturday
J19,NB,70,63.27,SB,70,65.13,0 days 03:00:03,2024-09-14,Saturday
J21,NB,70,53.97,SB,70,66.0,0 days 03:00:03,2024-09-14,Saturday
J24,NB,70,51.57,SB,70,50.21,0 days 03:00:03,2024-09-14,Saturday
J28,NB,70,50.87,SB,70,47.79,0 days 03:00:03,2024-09-14,Saturday
J32,NB,70,44.87,SB,70,53.67,0 days 03:00:03,2024-09-14,Saturday
J34,NB,70,49.78,SB,70,50.25,0 days 03:00:03,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,63.82,0 days 03:00:03,2024-09-14,Saturday
J43|44,NB,70,48.8,SB,70,48.29,0 days 03:00:03,2024-09-14,Saturday
J2,NB,70,62.7,SB,70,58.44,0 days 03:30:03,2024-09-14,Saturday
J6A,NB,70,57.35,SB,70,55.92,0 days 03:30:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,48.93,0 days 03:30:03,2024-09-14,Saturday
J14,NB,70,66.85,SB,70,64.51,0 days 03:30:03,2024-09-14,Saturday
J19,NB,70,55.63,SB,70,61.69,0 days 03:30:03,2024-09-14,Saturday
J21,NB,70,58.13,SB,70,59.42,0 days 03:30:03,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,50.58,0 days 03:30:03,2024-09-14,Saturday
J28,NB,70,52.0,SB,70,49.72,0 days 03:30:03,2024-09-14,Saturday
J32,NB,70,47.29,SB,70,54.52,0 days 03:30:03,2024-09-14,Saturday
J34,NB,70,50.47,SB,70,50.48,0 days 03:30:03,2024-09-14,Saturday
J39,NB,70,62.76,SB,70,66.63,0 days 03:30:03,2024-09-14,Saturday
J43|44,NB,70,52.51,SB,70,49.09,0 days 03:30:03,2024-09-14,Saturday
J2,NB,70,66.25,SB,70,64.98,0 days 04:00:03,2024-09-14,Saturday
J6A,NB,70,61.33,SB,70,52.82,0 days 04:00:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,51.26,0 days 04:00:03,2024-09-14,Saturday
J14,NB,70,64.99,SB,70,56.53,0 days 04:00:03,2024-09-14,Saturday
J19,NB,70,67.22,SB,70,65.9,0 days 04:00:03,2024-09-14,Saturday
J21,NB,70,62.93,SB,70,56.51,0 days 04:00:03,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,50.21,0 days 04:00:03,2024-09-14,Saturday
J28,NB,70,50.12,SB,70,49.45,0 days 04:00:03,2024-09-14,Saturday
J32,NB,70,49.23,SB,70,53.1,0 days 04:00:03,2024-09-14,Saturday
J34,NB,70,50.68,SB,70,49.32,0 days 04:00:03,2024-09-14,Saturday
J39,NB,70,61.76,SB,70,64.92,0 days 04:00:03,2024-09-14,Saturday
J43|44,NB,70,51.56,SB,70,51.01,0 days 04:00:03,2024-09-14,Saturday
J2,NB,70,56.59,SB,70,61.87,0 days 04:30:03,2024-09-14,Saturday
J6A,NB,70,61.21,SB,70,52.2,0 days 04:30:03,2024-09-14,Saturday
J10,NB,70,0.0,SB,70,50.25,0 days 04:30:03,2024-09-14,Saturday
J14,NB,70,54.79,SB,70,64.73,0 days 04:30:03,2024-09-14,Saturday
J19,NB,70,61.41,SB,70,64.04,0 days 04:30:03,2024-09-14,Saturday
J21,NB,70,57.19,SB,70,54.65,0 days 04:30:03,2024-09-14,Saturday
J24,NB,70,52.2,SB,70,49.27,0 days 04:30:03,2024-09-14,Saturday
J28,NB,70,49.71,SB,70,49.21,0 days 04:30:03,2024-09-14,Saturday
J32,NB,70,48.26,SB,70,56.6,0 days 04:30:03,2024-09-14,Saturday
J34,NB,70,51.44,SB,70,47.14,0 days 04:30:03,2024-09-14,Saturday
J39,NB,70,60.89,SB,70,68.97,0 days 04:30:03,2024-09-14,Saturday
J43|44,NB,70,51.56,SB,70,50.23,0 days 04:30:03,2024-09-14,Saturday
J2,NB,70,66.28,SB,70,61.79,0 days 05:00:03,2024-09-14,Saturday
J6A,NB,70,64.13,SB,70,55.3,0 days 05:00:03,2024-09-14,Saturday
J10,NB,70,54.93,SB,70,51.49,0 days 05:00:03,2024-09-14,Saturday
J14,NB,70,54.29,SB,70,59.41,0 days 05:00:03,2024-09-14,Saturday
J19,NB,70,55.41,SB,70,59.2,0 days 05:00:03,2024-09-14,Saturday
J21,NB,70,55.81,SB,70,65.95,0 days 05:00:03,2024-09-14,Saturday
J24,NB,70,52.82,SB,70,47.85,0 days 05:00:03,2024-09-14,Saturday
J28,NB,70,51.08,SB,70,48.87,0 days 05:00:03,2024-09-14,Saturday
J32,NB,70,49.71,SB,70,52.71,0 days 05:00:03,2024-09-14,Saturday
J34,NB,70,48.61,SB,70,49.32,0 days 05:00:03,2024-09-14,Saturday
J39,NB,70,66.74,SB,70,64.92,0 days 05:00:03,2024-09-14,Saturday
J43|44,NB,70,50.32,SB,70,50.08,0 days 05:00:03,2024-09-14,Saturday
J2,NB,70,67.13,SB,70,64.97,0 days 05:30:02,2024-09-14,Saturday
J6A,NB,70,60.59,SB,70,62.76,0 days 05:30:02,2024-09-14,Saturday
J10,NB,70,55.12,SB,70,50.1,0 days 05:30:02,2024-09-14,Saturday
J14,NB,70,53.93,SB,70,56.68,0 days 05:30:02,2024-09-14,Saturday
J19,NB,70,58.7,SB,70,67.47,0 days 05:30:02,2024-09-14,Saturday
J21,NB,70,61.64,SB,70,56.01,0 days 05:30:02,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,49.52,0 days 05:30:02,2024-09-14,Saturday
J28,NB,70,49.79,SB,70,50.23,0 days 05:30:02,2024-09-14,Saturday
J32,NB,70,52.95,SB,70,51.29,0 days 05:30:02,2024-09-14,Saturday
J34,NB,70,48.33,SB,70,49.71,0 days 05:30:02,2024-09-14,Saturday
J39,NB,70,64.5,SB,70,59.8,0 days 05:30:02,2024-09-14,Saturday
J43|44,NB,70,48.13,SB,70,49.57,0 days 05:30:02,2024-09-14,Saturday
J2,NB,70,60.98,SB,70,66.06,0 days 06:00:02,2024-09-14,Saturday
J6A,NB,70,60.34,SB,70,65.24,0 days 06:00:02,2024-09-14,Saturday
J10,NB,70,56.17,SB,70,50.4,0 days 06:00:02,2024-09-14,Saturday
J14,NB,70,67.17,SB,70,62.87,0 days 06:00:02,2024-09-14,Saturday
J19,NB,70,64.15,SB,70,66.52,0 days 06:00:02,2024-09-14,Saturday
J21,NB,70,61.69,SB,70,52.23,0 days 06:00:02,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,49.34,0 days 06:00:02,2024-09-14,Saturday
J28,NB,70,50.78,SB,70,49.85,0 days 06:00:02,2024-09-14,Saturday
J32,NB,70,50.81,SB,70,50.5,0 days 06:00:02,2024-09-14,Saturday
J34,NB,70,49.09,SB,70,48.31,0 days 06:00:02,2024-09-14,Saturday
J39,NB,70,69.59,SB,70,64.21,0 days 06:00:02,2024-09-14,Saturday
J43|44,NB,70,50.95,SB,70,48.48,0 days 06:00:02,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,66.11,0 days 06:30:02,2024-09-14,Saturday
J6A,NB,70,70.0,SB,70,57.79,0 days 06:30:02,2024-09-14,Saturday
J10,NB,70,58.04,SB,70,52.41,0 days 06:30:02,2024-09-14,Saturday
J14,NB,70,62.49,SB,70,56.45,0 days 06:30:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,54.83,0 days 06:30:02,2024-09-14,Saturday
J21,NB,70,65.7,SB,70,70.0,0 days 06:30:02,2024-09-14,Saturday
J24,NB,70,56.54,SB,70,49.83,0 days 06:30:02,2024-09-14,Saturday
J28,NB,70,52.81,SB,70,49.9,0 days 06:30:02,2024-09-14,Saturday
J32,NB,70,49.57,SB,70,51.75,0 days 06:30:02,2024-09-14,Saturday
J34,NB,70,50.19,SB,70,49.78,0 days 06:30:02,2024-09-14,Saturday
J39,NB,70,61.27,SB,70,68.06,0 days 06:30:02,2024-09-14,Saturday
J43|44,NB,70,48.45,SB,70,49.36,0 days 06:30:02,2024-09-14,Saturday
J2,NB,70,69.42,SB,70,70.0,0 days 07:00:03,2024-09-14,Saturday
J6A,NB,70,67.05,SB,70,59.65,0 days 07:00:03,2024-09-14,Saturday
J10,NB,70,58.1,SB,70,49.55,0 days 07:00:03,2024-09-14,Saturday
J14,NB,70,65.61,SB,70,59.31,0 days 07:00:03,2024-09-14,Saturday
J19,NB,70,65.1,SB,70,70.0,0 days 07:00:03,2024-09-14,Saturday
J21,NB,70,70.0,SB,70,70.0,0 days 07:00:03,2024-09-14,Saturday
J24,NB,70,49.71,SB,70,49.83,0 days 07:00:03,2024-09-14,Saturday
J28,NB,70,51.05,SB,70,51.3,0 days 07:00:03,2024-09-14,Saturday
J32,NB,70,50.88,SB,70,57.91,0 days 07:00:03,2024-09-14,Saturday
J34,NB,70,51.44,SB,70,48.54,0 days 07:00:03,2024-09-14,Saturday
J39,NB,70,69.97,SB,70,61.1,0 days 07:00:03,2024-09-14,Saturday
J43|44,NB,70,49.05,SB,70,48.63,0 days 07:00:03,2024-09-14,Saturday
J2,NB,70,69.01,SB,70,57.64,0 days 07:30:03,2024-09-14,Saturday
J6A,NB,70,59.65,SB,70,61.52,0 days 07:30:03,2024-09-14,Saturday
J10,NB,70,67.67,SB,70,50.17,0 days 07:30:03,2024-09-14,Saturday
J14,NB,70,58.2,SB,70,64.49,0 days 07:30:03,2024-09-14,Saturday
J19,NB,70,67.15,SB,70,64.17,0 days 07:30:03,2024-09-14,Saturday
J21,NB,70,57.12,SB,70,66.89,0 days 07:30:03,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,50.08,0 days 07:30:03,2024-09-14,Saturday
J28,NB,70,50.24,SB,70,49.88,0 days 07:30:03,2024-09-14,Saturday
J32,NB,70,51.1,SB,70,54.63,0 days 07:30:03,2024-09-14,Saturday
J34,NB,70,50.95,SB,70,49.78,0 days 07:30:03,2024-09-14,Saturday
J39,NB,70,66.98,SB,70,67.26,0 days 07:30:03,2024-09-14,Saturday
J43|44,NB,70,50.0,SB,70,51.15,0 days 07:30:03,2024-09-14,Saturday
J2,NB,70,62.82,SB,70,70.0,0 days 08:00:03,2024-09-14,Saturday
J6A,NB,70,64.44,SB,70,65.87,0 days 08:00:03,2024-09-14,Saturday
J10,NB,70,59.22,SB,70,49.62,0 days 08:00:03,2024-09-14,Saturday
J14,NB,70,67.59,SB,70,66.34,0 days 08:00:03,2024-09-14,Saturday
J19,NB,70,69.7,SB,70,64.02,0 days 08:00:03,2024-09-14,Saturday
J21,NB,70,67.51,SB,70,70.0,0 days 08:00:03,2024-09-14,Saturday
J24,NB,70,51.57,SB,70,51.19,0 days 08:00:03,2024-09-14,Saturday
J28,NB,70,49.03,SB,70,49.12,0 days 08:00:03,2024-09-14,Saturday
J32,NB,70,48.12,SB,70,56.55,0 days 08:00:03,2024-09-14,Saturday
J34,NB,70,47.36,SB,70,51.03,0 days 08:00:03,2024-09-14,Saturday
J39,NB,70,56.79,SB,70,70.0,0 days 08:00:03,2024-09-14,Saturday
J43|44,NB,70,47.85,SB,70,50.75,0 days 08:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 08:30:03,2024-09-14,Saturday
J6A,NB,70,64.44,SB,70,60.89,0 days 08:30:03,2024-09-14,Saturday
J10,NB,70,62.51,SB,70,49.94,0 days 08:30:03,2024-09-14,Saturday
J14,NB,70,65.86,SB,70,69.13,0 days 08:30:03,2024-09-14,Saturday
J19,NB,70,68.83,SB,70,67.77,0 days 08:30:03,2024-09-14,Saturday
J21,NB,70,67.71,SB,70,61.84,0 days 08:30:03,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,49.27,0 days 08:30:03,2024-09-14,Saturday
J28,NB,70,50.46,SB,70,49.33,0 days 08:30:03,2024-09-14,Saturday
J32,NB,70,49.98,SB,70,55.31,0 days 08:30:03,2024-09-14,Saturday
J34,NB,70,49.57,SB,70,50.64,0 days 08:30:03,2024-09-14,Saturday
J39,NB,70,66.24,SB,70,69.24,0 days 08:30:03,2024-09-14,Saturday
J43|44,NB,70,47.85,SB,70,50.79,0 days 08:30:03,2024-09-14,Saturday
J2,NB,70,67.19,SB,70,70.0,0 days 09:00:02,2024-09-14,Saturday
J6A,NB,70,64.81,SB,70,65.87,0 days 09:00:02,2024-09-14,Saturday
J10,NB,70,62.88,SB,70,53.43,0 days 09:00:02,2024-09-14,Saturday
J14,NB,70,68.12,SB,70,68.04,0 days 09:00:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,67.32,0 days 09:00:02,2024-09-14,Saturday
J21,NB,70,68.97,SB,70,69.08,0 days 09:00:02,2024-09-14,Saturday
J24,NB,70,49.71,SB,70,50.82,0 days 09:00:02,2024-09-14,Saturday
J28,NB,70,48.97,SB,70,49.18,0 days 09:00:02,2024-09-14,Saturday
J32,NB,70,49.23,SB,70,54.46,0 days 09:00:02,2024-09-14,Saturday
J34,NB,70,49.09,SB,70,48.54,0 days 09:00:02,2024-09-14,Saturday
J39,NB,70,67.23,SB,70,65.69,0 days 09:00:02,2024-09-14,Saturday
J43|44,NB,70,47.54,SB,70,47.27,0 days 09:00:02,2024-09-14,Saturday
J2,NB,70,61.5,SB,70,64.11,0 days 09:30:03,2024-09-14,Saturday
J6A,NB,70,67.17,SB,70,65.24,0 days 09:30:03,2024-09-14,Saturday
J10,NB,70,61.27,SB,70,47.92,0 days 09:30:03,2024-09-14,Saturday
J14,NB,70,68.55,SB,70,66.56,0 days 09:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,68.03,0 days 09:30:03,2024-09-14,Saturday
J21,NB,70,64.07,SB,70,66.47,0 days 09:30:03,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,49.71,0 days 09:30:03,2024-09-14,Saturday
J28,NB,70,49.02,SB,70,48.14,0 days 09:30:03,2024-09-14,Saturday
J32,NB,70,46.67,SB,70,52.99,0 days 09:30:03,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,46.83,0 days 09:30:03,2024-09-14,Saturday
J39,NB,70,67.73,SB,70,68.03,0 days 09:30:03,2024-09-14,Saturday
J43|44,NB,70,48.76,SB,70,47.85,0 days 09:30:03,2024-09-14,Saturday
J2,NB,70,63.87,SB,70,67.24,0 days 10:00:03,2024-09-14,Saturday
J6A,NB,70,61.46,SB,70,62.14,0 days 10:00:03,2024-09-14,Saturday
J10,NB,70,55.49,SB,70,48.3,0 days 10:00:03,2024-09-14,Saturday
J14,NB,70,66.84,SB,70,69.71,0 days 10:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,65.41,0 days 10:00:03,2024-09-14,Saturday
J21,NB,70,64.03,SB,70,67.72,0 days 10:00:03,2024-09-14,Saturday
J24,NB,70,57.79,SB,70,48.96,0 days 10:00:03,2024-09-14,Saturday
J28,NB,70,48.33,SB,70,48.99,0 days 10:00:03,2024-09-14,Saturday
J32,NB,70,49.23,SB,70,56.16,0 days 10:00:03,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,48.69,0 days 10:00:03,2024-09-14,Saturday
J39,NB,70,67.11,SB,70,68.5,0 days 10:00:03,2024-09-14,Saturday
J43|44,NB,70,49.09,SB,70,50.78,0 days 10:00:03,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 10:30:02,2024-09-14,Saturday
J6A,NB,70,64.13,SB,70,60.89,0 days 10:30:02,2024-09-14,Saturday
J10,NB,70,46.11,SB,70,46.13,0 days 10:30:02,2024-09-14,Saturday
J14,NB,70,67.33,SB,70,66.71,0 days 10:30:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,68.8,0 days 10:30:02,2024-09-14,Saturday
J21,NB,70,64.62,SB,70,64.92,0 days 10:30:02,2024-09-14,Saturday
J24,NB,70,50.95,SB,70,47.09,0 days 10:30:02,2024-09-14,Saturday
J28,NB,70,48.28,SB,70,49.26,0 days 10:30:02,2024-09-14,Saturday
J32,NB,70,46.95,SB,70,54.06,0 days 10:30:02,2024-09-14,Saturday
J34,NB,70,46.74,SB,70,47.92,0 days 10:30:02,2024-09-14,Saturday
J39,NB,70,68.23,SB,70,69.86,0 days 10:30:02,2024-09-14,Saturday
J43|44,NB,70,39.58,SB,70,45.84,0 days 10:30:02,2024-09-14,Saturday
J2,NB,70,67.17,SB,70,69.07,0 days 11:00:02,2024-09-14,Saturday
J6A,NB,70,62.27,SB,70,65.24,0 days 11:00:02,2024-09-14,Saturday
J10,NB,70,24.48,SB,70,48.62,0 days 11:00:02,2024-09-14,Saturday
J14,NB,70,66.18,SB,70,68.22,0 days 11:00:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,66.36,0 days 11:00:02,2024-09-14,Saturday
J21,NB,70,65.6,SB,70,70.0,0 days 11:00:02,2024-09-14,Saturday
J24,NB,70,49.71,SB,70,48.34,0 days 11:00:02,2024-09-14,Saturday
J28,NB,70,48.4,SB,70,48.22,0 days 11:00:02,2024-09-14,Saturday
J32,NB,70,44.87,SB,70,55.7,0 days 11:00:02,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,47.37,0 days 11:00:02,2024-09-14,Saturday
J39,NB,70,66.61,SB,70,66.81,0 days 11:00:02,2024-09-14,Saturday
J43|44,NB,70,22.08,SB,70,46.97,0 days 11:00:02,2024-09-14,Saturday
J2,NB,70,67.98,SB,70,65.0,0 days 11:30:02,2024-09-14,Saturday
J6A,NB,70,64.5,SB,70,62.76,0 days 11:30:02,2024-09-14,Saturday
J10,NB,70,38.9,SB,70,43.56,0 days 11:30:02,2024-09-14,Saturday
J14,NB,70,67.75,SB,70,66.73,0 days 11:30:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 11:30:02,2024-09-14,Saturday
J21,NB,70,64.22,SB,70,68.07,0 days 11:30:02,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,47.46,0 days 11:30:02,2024-09-14,Saturday
J28,NB,70,47.44,SB,70,48.22,0 days 11:30:02,2024-09-14,Saturday
J32,NB,70,44.73,SB,70,53.78,0 days 11:30:02,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,47.76,0 days 11:30:02,2024-09-14,Saturday
J39,NB,70,67.98,SB,70,67.58,0 days 11:30:02,2024-09-14,Saturday
J43|44,NB,70,17.38,SB,70,46.68,0 days 11:30:02,2024-09-14,Saturday
J2,NB,70,69.75,SB,70,70.0,0 days 12:00:03,2024-09-14,Saturday
J6A,NB,70,64.13,SB,70,60.89,0 days 12:00:03,2024-09-14,Saturday
J10,NB,70,43.36,SB,70,47.91,0 days 12:00:03,2024-09-14,Saturday
J14,NB,70,63.53,SB,70,68.2,0 days 12:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,65.58,0 days 12:00:03,2024-09-14,Saturday
J21,NB,70,62.88,SB,70,70.0,0 days 12:00:03,2024-09-14,Saturday
J24,NB,70,49.09,SB,70,48.02,0 days 12:00:03,2024-09-14,Saturday
J28,NB,70,47.87,SB,70,48.58,0 days 12:00:03,2024-09-14,Saturday
J32,NB,70,32.15,SB,70,54.91,0 days 12:00:03,2024-09-14,Saturday
J34,NB,70,46.26,SB,70,47.92,0 days 12:00:03,2024-09-14,Saturday
J39,NB,70,64.75,SB,70,67.37,0 days 12:00:03,2024-09-14,Saturday
J43|44,NB,70,26.49,SB,70,52.54,0 days 12:00:03,2024-09-14,Saturday
J2,NB,70,69.11,SB,70,70.0,0 days 12:30:02,2024-09-14,Saturday
J6A,NB,70,60.96,SB,70,60.89,0 days 12:30:02,2024-09-14,Saturday
J10,NB,70,24.17,SB,70,48.3,0 days 12:30:02,2024-09-14,Saturday
J14,NB,70,67.92,SB,70,68.8,0 days 12:30:02,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 12:30:02,2024-09-14,Saturday
J21,NB,70,59.11,SB,70,64.64,0 days 12:30:02,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,46.41,0 days 12:30:02,2024-09-14,Saturday
J28,NB,70,48.06,SB,70,48.02,0 days 12:30:02,2024-09-14,Saturday
J32,NB,70,29.94,SB,70,54.12,0 days 12:30:02,2024-09-14,Saturday
J34,NB,70,46.95,SB,70,48.15,0 days 12:30:02,2024-09-14,Saturday
J39,NB,70,69.59,SB,70,66.31,0 days 12:30:02,2024-09-14,Saturday
J43|44,NB,70,18.37,SB,70,45.29,0 days 12:30:02,2024-09-14,Saturday
J2,NB,70,70.0,SB,70,70.0,0 days 13:00:03,2024-09-14,Saturday
J6A,NB,70,64.01,SB,70,61.52,0 days 13:00:03,2024-09-14,Saturday
J10,NB,70,56.05,SB,70,48.85,0 days 13:00:03,2024-09-14,Saturday
J14,NB,70,66.37,SB,70,69.11,0 days 13:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,69.18,0 days 13:00:03,2024-09-14,Saturday
J21,NB,70,61.74,SB,70,64.32,0 days 13:00:03,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,47.78,0 days 13:00:03,2024-09-14,Saturday
J28,NB,70,48.06,SB,70,47.83,0 days 13:00:03,2024-09-14,Saturday
J32,NB,70,30.21,SB,70,51.92,0 days 13:00:03,2024-09-14,Saturday
J34,NB,70,47.85,SB,70,49.47,0 days 13:00:03,2024-09-14,Saturday
J39,NB,70,67.73,SB,70,64.65,0 days 13:00:03,2024-09-14,Saturday
J43|44,NB,70,29.94,SB,70,46.7,0 days 13:00:03,2024-09-14,Saturday
J2,NB,70,68.24,SB,70,70.0,0 days 13:30:03,2024-09-14,Saturday
J6A,NB,70,59.96,SB,70,64.0,0 days 13:30:03,2024-09-14,Saturday
J10,NB,70,55.8,SB,70,47.76,0 days 13:30:03,2024-09-14,Saturday
J14,NB,70,64.99,SB,70,66.22,0 days 13:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,67.79,0 days 13:30:03,2024-09-14,Saturday
J21,NB,70,63.55,SB,70,62.03,0 days 13:30:03,2024-09-14,Saturday
J24,NB,70,50.33,SB,70,48.34,0 days 13:30:03,2024-09-14,Saturday
J28,NB,70,48.59,SB,70,48.18,0 days 13:30:03,2024-09-14,Saturday
J32,NB,70,32.28,SB,70,52.37,0 days 13:30:03,2024-09-14,Saturday
J34,NB,70,48.81,SB,70,48.54,0 days 13:30:03,2024-09-14,Saturday
J39,NB,70,70.0,SB,70,68.68,0 days 13:30:03,2024-09-14,Saturday
J43|44,NB,70,47.53,SB,70,47.2,0 days 13:30:03,2024-09-14,Saturday
J2,NB,70,65.04,SB,70,69.29,0 days 14:00:03,2024-09-14,Saturday
J6A,NB,70,60.65,SB,70,67.73,0 days 14:00:03,2024-09-14,Saturday
J10,NB,70,53.06,SB,70,43.64,0 days 14:00:03,2024-09-14,Saturday
J14,NB,70,65.55,SB,70,68.36,0 days 14:00:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,68.69,0 days 14:00:03,2024-09-14,Saturday
J21,NB,70,61.34,SB,70,67.07,0 days 14:00:03,2024-09-14,Saturday
J24,NB,70,48.47,SB,70,48.52,0 days 14:00:03,2024-09-14,Saturday
J28,NB,70,48.63,SB,70,48.92,0 days 14:00:03,2024-09-14,Saturday
J32,NB,70,30.69,SB,70,54.52,0 days 14:00:03,2024-09-14,Saturday
J34,NB,70,47.22,SB,70,48.31,0 days 14:00:03,2024-09-14,Saturday
J39,NB,70,66.74,SB,70,69.45,0 days 14:00:03,2024-09-14,Saturday
J43|44,NB,70,47.22,SB,70,46.97,0 days 14:00:03,2024-09-14,Saturday
J2,NB,70,69.1,SB,70,70.0,0 days 14:30:03,2024-09-14,Saturday
J6A,NB,70,61.58,SB,70,59.03,0 days 14:30:03,2024-09-14,Saturday
J10,NB,70,27.46,SB,70,49.62,0 days 14:30:03,2024-09-14,Saturday
J14,NB,70,67.32,SB,70,66.12,0 days 14:30:03,2024-09-14,Saturday
J19,NB,70,70.0,SB,70,70.0,0 days 14:30:03,2024-09-14,Saturday
J21,NB,70,64.36,SB,70,70.0,0 days 14:30:03,2024-09-14,Saturday
J24,NB,70,49.71,SB,70,48.34,0 days 14:30:03,2024-09-14,Saturday
J28,NB,70,48.22,SB,70,48.57,0 days 14:30:03,2024-09-14,Saturday
J32,NB,70,47.36,SB,70,51.46,0 days 14:30:03,2024-09-14,Saturday
J34,NB,70,46.74,SB,70,47.92,0 days 14:30:03,2024-09-14,Saturday
J39,NB,70,68.48,SB,70,68.5,0 days 14:30:03,2024-09-14,Saturday
J43|44,NB,70,47.53,SB,70,47.76,0 days 14:30:03,2024-09-14,Saturday
